driver_id,date,online_hours,gender,age,number_of_kids,day,dayofweek,holiday,prev_holiday,next_holiday,age2,age3,c1,c2,c3,gender_kids,age_kids,prev_7,prev_14,cr_3,cr_5,cr_10
938409,2017-06-21,8.95,1,22,0,21,2,0,0,0,0.0,2,1,2,1,5,0,0.0,8.55,2,4,8
938462,2017-06-15,3.25,1,34,1,15,3,0,0,0,0.0,3,0,2,1,6,1,1.0666666666666669,1.0333333333333334,0,2,2
938462,2017-06-16,1.2166666666666666,1,34,1,16,4,0,0,1,0.0,3,0,2,1,6,1,1.975,4.683333333333334,2,4,0
938462,2017-06-17,7.7,1,34,1,17,5,1,0,1,0.0,3,0,2,1,6,1,6.116666666666666,9.679166666666667,1,1,3
938462,2017-06-18,8.7,1,34,1,18,6,1,1,0,0.0,3,0,2,1,6,1,10.183333333333334,10.783333333333333,1,1,7
938462,2017-06-19,2.6166666666666667,1,34,1,19,0,0,1,0,0.0,3,0,2,1,6,1,0.65,3.333333333333333,0,4,0
938462,2017-06-20,2.816666666666667,1,34,1,20,1,0,0,0,0.0,3,0,2,1,6,1,1.1,4.95,2,4,0
938462,2017-06-21,4.483333333333333,1,34,1,21,2,0,0,0,0.0,3,0,2,1,6,1,1.3,2.85,0,4,0
938672,2017-06-15,3.95,1,27,3,15,3,0,0,0,0.0,2,0,1,0,8,3,4.416666666666667,4.933333333333334,2,3,4
938672,2017-06-16,1.8,1,27,3,16,4,0,0,1,0.0,2,0,1,0,8,3,4.45,2.9,2,0,4
938672,2017-06-17,0.0,1,27,3,17,5,1,0,1,0.0,2,0,1,0,8,3,0.0,0.0,0,2,2
938672,2017-06-18,0.0,1,27,3,18,6,1,1,0,0.0,2,0,1,0,8,3,0.0,0.0,0,2,2
938672,2017-06-19,4.479166666666667,1,27,3,19,0,0,1,0,0.0,2,0,1,0,8,3,4.829166666666667,6.0625,2,3,4
938672,2017-06-20,5.133333333333334,1,27,3,20,1,0,0,0,0.0,2,0,1,0,8,3,4.879166666666666,2.466666666666667,2,0,6
938672,2017-06-21,0.0,1,27,3,21,2,0,0,0,0.0,2,0,1,0,8,3,0.0,0.0,0,2,2
938852,2017-06-15,8.195833333333333,1,25,0,15,3,0,0,0,0.0,2,0,2,0,5,0,5.45,6.383333333333334,1,3,1
938852,2017-06-16,6.283333333333332,1,25,0,16,4,0,0,1,0.0,2,0,2,0,5,0,7.7333333333333325,8.516666666666667,1,1,3
938852,2017-06-17,0.0,1,25,0,17,5,1,0,1,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
938852,2017-06-18,0.0,1,25,0,18,6,1,1,0,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
938852,2017-06-19,10.633333333333333,1,25,0,19,0,0,1,0,0.0,2,0,2,0,5,0,5.933333333333334,9.1,1,1,3
938852,2017-06-20,0.0,1,25,0,20,1,0,0,0,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
938852,2017-06-21,5.45,1,25,0,21,2,0,0,0,0.0,2,0,2,0,5,0,5.7125,7.916666666666668,1,3,3
939046,2017-06-15,9.883333333333333,1,25,0,15,3,0,0,0,0.0,2,1,2,1,5,0,7.433333333333334,6.025,1,3,1
939046,2017-06-16,9.766666666666667,1,25,0,16,4,0,0,1,0.0,2,1,2,1,5,0,7.6,8.95,1,1,3
939046,2017-06-17,7.55,1,25,0,17,5,1,0,1,0.0,2,1,2,1,5,0,6.6125,6.5625,1,3,1
939046,2017-06-18,6.2333333333333325,1,25,0,18,6,1,1,0,0.0,2,1,2,1,5,0,7.916666666666668,9.016666666666667,1,1,7
939046,2017-06-19,6.495833333333334,1,25,0,19,0,0,1,0,0.0,2,1,2,1,5,0,7.383333333333334,8.333333333333334,1,1,3
939046,2017-06-20,0.0,1,25,0,20,1,0,0,0,0.0,2,1,2,1,5,0,7.7666666666666675,7.9833333333333325,1,1,3
939046,2017-06-21,7.3625,1,25,0,21,2,0,0,0,0.0,2,1,2,1,5,0,0.0,7.933333333333334,2,4,8
939150,2017-06-15,8.633333333333333,1,20,4,15,3,0,0,0,0.0,2,1,3,1,9,4,8.904166666666667,8.2625,1,1,7
939150,2017-06-16,6.633333333333334,1,20,4,16,4,0,0,1,0.0,2,1,3,1,9,4,8.9625,9.441666666666666,1,1,7
939150,2017-06-17,8.429166666666667,1,20,4,17,5,1,0,1,0.0,2,1,3,1,9,4,7.316666666666666,9.945833333333333,1,1,3
939150,2017-06-18,10.358333333333333,1,20,4,18,6,1,1,0,0.0,2,1,3,1,9,4,8.4625,9.4625,1,1,7
939150,2017-06-19,8.075,1,20,4,19,0,0,1,0,0.0,2,1,3,1,9,4,0.13333333333333333,10.5125,2,4,8
939150,2017-06-20,6.966666666666668,1,20,4,20,1,0,0,0,0.0,2,1,3,1,9,4,8.445833333333333,10.629166666666666,1,1,7
939150,2017-06-21,8.529166666666667,1,20,4,21,2,0,0,0,0.0,2,1,3,1,9,4,10.545833333333333,9.195833333333333,1,1,7
939229,2017-06-15,2.8666666666666667,1,47,0,15,3,0,0,0,1.0,4,0,2,1,5,5,2.629166666666667,3.8333333333333335,2,4,0
939229,2017-06-16,3.0,1,47,0,16,4,0,0,1,1.0,4,0,2,1,5,5,3.983333333333333,4.266666666666667,2,4,4
939229,2017-06-17,6.916666666666668,1,47,0,17,5,1,0,1,1.0,4,0,2,1,5,5,9.033333333333333,4.95,1,3,9
939229,2017-06-18,8.2,1,47,0,18,6,1,1,0,1.0,4,0,2,1,5,5,9.595833333333333,7.0166666666666675,1,1,9
939229,2017-06-19,1.3166666666666669,1,47,0,19,0,0,1,0,1.0,4,0,2,1,5,5,0.0,2.8916666666666666,0,4,0
939229,2017-06-20,3.3625,1,47,0,20,1,0,0,0,1.0,4,0,2,1,5,5,3.05,3.2333333333333334,2,4,0
939229,2017-06-21,0.6166666666666667,1,47,0,21,2,0,0,0,1.0,4,0,2,1,5,5,2.375,3.2666666666666666,2,4,0
939383,2017-06-15,9.316666666666666,1,21,0,15,3,0,0,0,0.0,2,1,3,1,5,0,7.0125,8.466666666666667,1,1,3
939383,2017-06-16,6.183333333333334,1,21,0,16,4,0,0,1,0.0,2,1,3,1,5,0,10.1125,8.533333333333333,1,1,7
939383,2017-06-17,10.2,1,21,0,17,5,1,0,1,0.0,2,1,3,1,5,0,9.766666666666667,9.15,1,1,7
939383,2017-06-18,9.7,1,21,0,18,6,1,1,0,0.0,2,1,3,1,5,0,0.0,9.566666666666666,2,4,8
939383,2017-06-19,6.433333333333334,1,21,0,19,0,0,1,0,0.0,2,1,3,1,5,0,6.445833333333334,9.8,1,1,3
939383,2017-06-20,6.5791666666666675,1,21,0,20,1,0,0,0,0.0,2,1,3,1,5,0,7.2333333333333325,6.05,1,3,1
939383,2017-06-21,8.233333333333333,1,21,0,21,2,0,0,0,0.0,2,1,3,1,5,0,9.916666666666666,9.866666666666667,1,1,7
940221,2017-06-15,3.6166666666666663,1,40,0,15,3,0,0,0,0.0,4,0,1,1,5,0,4.083333333333333,0.95,2,0,6
940221,2017-06-16,2.6166666666666667,1,40,0,16,4,0,0,1,0.0,4,0,1,1,5,0,3.6666666666666665,3.6666666666666665,2,4,4
940221,2017-06-17,0.0,1,40,0,17,5,1,0,1,0.0,4,0,1,1,5,0,0.0,0.0,0,2,2
940221,2017-06-18,5.8,1,40,0,18,6,1,1,0,0.0,4,0,1,1,5,0,6.15,9.2,1,1,3
940221,2017-06-19,4.333333333333333,1,40,0,19,0,0,1,0,0.0,4,0,1,1,5,0,3.1791666666666667,4.45,2,4,4
940221,2017-06-20,0.7666666666666667,1,40,0,20,1,0,0,0,0.0,4,0,1,1,5,0,4.1,1.35,2,0,6
940221,2017-06-21,3.145833333333333,1,40,0,21,2,0,0,0,0.0,4,0,1,1,5,0,2.0625,1.6166666666666667,0,2,6
940527,2017-06-15,4.25,0,27,3,15,3,0,0,0,0.0,2,0,0,0,3,3,3.245833333333333,0.85,2,0,6
940527,2017-06-16,4.466666666666667,0,27,3,16,4,0,0,1,0.0,2,0,0,0,3,3,4.1,2.933333333333333,2,0,4
940527,2017-06-17,0.0,0,27,3,17,5,1,0,1,0.0,2,0,0,0,3,3,0.0,0.0,0,2,2
940527,2017-06-18,0.0,0,27,3,18,6,1,1,0,0.0,2,0,0,0,3,3,0.0,0.0,0,2,2
940527,2017-06-19,0.7333333333333333,0,27,3,19,0,0,1,0,0.0,2,0,0,0,3,3,4.666666666666667,0.7666666666666667,2,0,6
940527,2017-06-20,0.0,0,27,3,20,1,0,0,0,0.0,2,0,0,0,3,3,1.9333333333333331,3.2625,2,4,0
940527,2017-06-21,0.7166666666666667,0,27,3,21,2,0,0,0,0.0,2,0,0,0,3,3,1.7125,0.55,0,2,2
941648,2017-06-15,7.8,1,36,3,15,3,0,0,0,0.0,3,1,2,1,8,3,8.083333333333334,7.429166666666666,1,1,9
941648,2017-06-16,9.95,1,36,3,16,4,0,0,1,0.0,3,1,2,1,8,3,5.566666666666666,7.033333333333332,1,3,3
941648,2017-06-17,8.891666666666667,1,36,3,17,5,1,0,1,0.0,3,1,2,1,8,3,6.566666666666666,7.616666666666666,1,3,3
941648,2017-06-18,0.0,1,36,3,18,6,1,1,0,0.0,3,1,2,1,8,3,0.0,0.0,0,2,2
941648,2017-06-19,7.466666666666668,1,36,3,19,0,0,1,0,0.0,3,1,2,1,8,3,7.333333333333332,7.316666666666666,1,3,3
941648,2017-06-20,0.0,1,36,3,20,1,0,0,0,0.0,3,1,2,1,8,3,5.75,10.316666666666666,1,1,3
941648,2017-06-21,8.633333333333333,1,36,3,21,2,0,0,0,0.0,3,1,2,1,8,3,0.0,5.033333333333333,2,4,0
941818,2017-06-15,2.8833333333333333,1,31,4,15,3,0,0,0,0.0,3,0,0,0,9,4,2.5,3.466666666666667,2,4,0
941818,2017-06-16,3.466666666666667,1,31,4,16,4,0,0,1,0.0,3,0,0,0,9,4,1.7,3.45,2,4,0
941818,2017-06-17,0.0,1,31,4,17,5,1,0,1,0.0,3,0,0,0,9,4,0.0,0.0,0,2,2
941818,2017-06-18,0.0,1,31,4,18,6,1,1,0,0.0,3,0,0,0,9,4,0.0,0.0,0,2,2
941818,2017-06-19,1.8333333333333333,1,31,4,19,0,0,1,0,0.0,3,0,0,0,9,4,0.0,2.583333333333333,0,2,0
941818,2017-06-20,0.0,1,31,4,20,1,0,0,0,0.0,3,0,0,0,9,4,0.0,0.0,0,2,2
941818,2017-06-21,4.616666666666666,1,31,4,21,2,0,0,0,0.0,3,0,0,0,9,4,1.6666666666666667,5.083333333333333,2,4,0
941823,2017-06-15,5.816666666666666,0,32,2,15,3,0,0,0,0.0,3,1,2,1,2,2,5.395833333333332,4.816666666666666,2,3,4
941823,2017-06-16,0.0,0,32,2,16,4,0,0,1,0.0,3,1,2,1,2,2,8.616666666666667,5.8,1,3,9
941823,2017-06-17,8.329166666666667,0,32,2,17,5,1,0,1,0.0,3,1,2,1,2,2,6.833333333333332,6.933333333333334,1,3,1
941823,2017-06-18,8.283333333333333,0,32,2,18,6,1,1,0,0.0,3,1,2,1,2,2,8.6125,5.9625,1,3,9
941823,2017-06-19,0.0,0,32,2,19,0,0,1,0,0.0,3,1,2,1,2,2,8.3125,6.95,1,1,9
941823,2017-06-20,7.85,0,32,2,20,1,0,0,0,0.0,3,1,2,1,2,2,9.35,9.083333333333334,1,1,7
941823,2017-06-21,5.433333333333334,0,32,2,21,2,0,0,0,0.0,3,1,2,1,2,2,5.7666666666666675,7.0125,1,3,1
941863,2017-06-15,7.0166666666666675,1,33,2,15,3,0,0,0,0.0,3,0,2,0,7,2,0.0,6.5166666666666675,2,4,8
941863,2017-06-16,0.0,1,33,2,16,4,0,0,1,0.0,3,0,2,0,7,2,0.0,0.0,0,2,2
941863,2017-06-17,0.0,1,33,2,17,5,1,0,1,0.0,3,0,2,0,7,2,0.0,0.0,0,2,2
941863,2017-06-18,0.0,1,33,2,18,6,1,1,0,0.0,3,0,2,0,7,2,0.0,0.0,0,2,2
941863,2017-06-19,8.483333333333333,1,33,2,19,0,0,1,0,0.0,3,0,2,0,7,2,10.05,8.0,1,1,9
941863,2017-06-20,9.833333333333334,1,33,2,20,1,0,0,0,0.0,3,0,2,0,7,2,7.691666666666666,7.833333333333332,1,1,3
941863,2017-06-21,10.383333333333333,1,33,2,21,2,0,0,0,0.0,3,0,2,0,7,2,8.683333333333334,8.633333333333333,1,1,7
942417,2017-06-15,4.645833333333333,1,23,1,15,3,0,0,0,0.0,2,0,1,0,6,1,4.216666666666667,3.75,2,0,4
942417,2017-06-16,5.1,1,23,1,16,4,0,0,1,0.0,2,0,1,0,6,1,4.233333333333333,6.133333333333334,2,3,4
942417,2017-06-17,0.0,1,23,1,17,5,1,0,1,0.0,2,0,1,0,6,1,0.0,0.0,0,2,2
942417,2017-06-18,0.0,1,23,1,18,6,1,1,0,0.0,2,0,1,0,6,1,0.0,0.0,0,2,2
942417,2017-06-19,3.1666666666666665,1,23,1,19,0,0,1,0,0.0,2,0,1,0,6,1,5.666666666666668,2.8833333333333333,2,0,4
942417,2017-06-20,2.6166666666666667,1,23,1,20,1,0,0,0,0.0,2,0,1,0,6,1,1.8333333333333333,4.75,2,4,0
942417,2017-06-21,4.116666666666666,1,23,1,21,2,0,0,0,0.0,2,0,1,0,6,1,5.5,3.825,2,0,4
942739,2017-06-15,3.466666666666667,1,23,4,15,3,0,0,0,0.0,2,0,1,0,9,4,4.495833333333334,4.716666666666667,2,3,4
942739,2017-06-16,6.1625,1,23,4,16,4,0,0,1,0.0,2,0,1,0,9,4,3.216666666666667,3.8666666666666663,2,4,4
942739,2017-06-17,0.0,1,23,4,17,5,1,0,1,0.0,2,0,1,0,9,4,0.0,0.0,0,2,2
942739,2017-06-18,0.0,1,23,4,18,6,1,1,0,0.0,2,0,1,0,9,4,0.0,0.0,0,2,2
942739,2017-06-19,0.0,1,23,4,19,0,0,1,0,0.0,2,0,1,0,9,4,5.333333333333333,2.845833333333333,2,0,4
942739,2017-06-20,5.116666666666666,1,23,4,20,1,0,0,0,0.0,2,0,1,0,9,4,3.245833333333333,1.85,2,0,6
942739,2017-06-21,2.066666666666667,1,23,4,21,2,0,0,0,0.0,2,0,1,0,9,4,3.779166666666667,1.0666666666666669,2,0,6
943867,2017-06-15,7.4833333333333325,1,25,0,15,3,0,0,0,0.0,2,1,2,1,5,0,5.6,8.0,1,3,3
943867,2017-06-16,8.066666666666666,1,25,0,16,4,0,0,1,0.0,2,1,2,1,5,0,6.666666666666668,7.4,1,3,3
943867,2017-06-17,6.866666666666666,1,25,0,17,5,1,0,1,0.0,2,1,2,1,5,0,8.366666666666667,6.3,1,3,9
943867,2017-06-18,10.2,1,25,0,18,6,1,1,0,0.0,2,1,2,1,5,0,0.0,6.916666666666668,2,4,8
943867,2017-06-19,9.55,1,25,0,19,0,0,1,0,0.0,2,1,2,1,5,0,5.333333333333333,5.679166666666666,2,3,1
943867,2017-06-20,0.0,1,25,0,20,1,0,0,0,0.0,2,1,2,1,5,0,10.333333333333334,0.0,2,0,5
943867,2017-06-21,10.183333333333334,1,25,0,21,2,0,0,0,0.0,2,1,2,1,5,0,8.016666666666667,8.133333333333333,1,1,9
944021,2017-06-15,0.0,1,39,0,15,3,0,0,0,0.0,3,0,2,0,5,0,0.0,0.0,0,2,2
944021,2017-06-16,0.0,1,39,0,16,4,0,0,1,0.0,3,0,2,0,5,0,6.2125,7.75,1,3,3
944021,2017-06-17,0.0,1,39,0,17,5,1,0,1,0.0,3,0,2,0,5,0,0.0,0.0,0,2,2
944021,2017-06-18,0.0,1,39,0,18,6,1,1,0,0.0,3,0,2,0,5,0,0.0,0.0,0,2,2
944021,2017-06-19,7.933333333333334,1,39,0,19,0,0,1,0,0.0,3,0,2,0,5,0,7.833333333333332,6.0166666666666675,1,3,1
944021,2017-06-20,6.05,1,39,0,20,1,0,0,0,0.0,3,0,2,0,5,0,9.133333333333333,7.645833333333332,1,1,9
944021,2017-06-21,9.75,1,39,0,21,2,0,0,0,0.0,3,0,2,0,5,0,6.783333333333332,9.35,1,1,3
944146,2017-06-15,3.85,1,43,4,15,3,0,0,0,1.0,4,0,1,0,9,9,2.7291666666666665,4.5,2,4,4
944146,2017-06-16,0.0,1,43,4,16,4,0,0,1,1.0,4,0,1,0,9,9,0.0,0.0,0,2,2
944146,2017-06-17,0.0,1,43,4,17,5,1,0,1,1.0,4,0,1,0,9,9,0.0,0.0,0,2,2
944146,2017-06-18,0.0,1,43,4,18,6,1,1,0,1.0,4,0,1,0,9,9,0.0,0.0,0,2,2
944146,2017-06-19,3.129166666666667,1,43,4,19,0,0,1,0,1.0,4,0,1,0,9,9,4.55,3.1666666666666665,2,0,4
944146,2017-06-20,4.533333333333333,1,43,4,20,1,0,0,0,1.0,4,0,1,0,9,9,3.95,4.816666666666666,2,4,4
944146,2017-06-21,0.4833333333333333,1,43,4,21,2,0,0,0,1.0,4,0,1,0,9,9,3.9166666666666665,2.683333333333333,2,0,6
944409,2017-06-15,6.083333333333332,1,29,0,15,3,0,0,0,0.0,2,1,3,1,5,0,6.216666666666668,8.483333333333333,1,3,3
944409,2017-06-16,8.466666666666667,1,29,0,16,4,0,0,1,0.0,2,1,3,1,5,0,9.883333333333333,8.416666666666666,1,1,7
944409,2017-06-17,9.466666666666667,1,29,0,17,5,1,0,1,0.0,2,1,3,1,5,0,6.333333333333332,6.116666666666666,1,3,1
944409,2017-06-18,9.8,1,29,0,18,6,1,1,0,0.0,2,1,3,1,5,0,7.25,6.2333333333333325,1,3,1
944409,2017-06-19,8.416666666666666,1,29,0,19,0,0,1,0,0.0,2,1,3,1,5,0,8.433333333333334,7.95,1,1,9
944409,2017-06-20,9.2,1,29,0,20,1,0,0,0,0.0,2,1,3,1,5,0,7.408333333333332,7.2333333333333325,1,3,9
944409,2017-06-21,6.270833333333332,1,29,0,21,2,0,0,0,0.0,2,1,3,1,5,0,9.366666666666667,8.8,1,1,7
944433,2017-06-15,5.116666666666666,1,34,2,15,3,0,0,0,0.0,3,0,1,1,7,2,0.0,3.25,0,4,0
944433,2017-06-16,4.316666666666666,1,34,2,16,4,0,0,1,0.0,3,0,1,1,7,2,3.1,4.95,2,4,4
944433,2017-06-17,0.0,1,34,2,17,5,1,0,1,0.0,3,0,1,1,7,2,0.0,0.0,0,2,2
944433,2017-06-18,6.166666666666668,1,34,2,18,6,1,1,0,0.0,3,0,1,1,7,2,8.825,8.6375,1,1,7
944433,2017-06-19,1.7291666666666667,1,34,2,19,0,0,1,0,0.0,3,0,1,1,7,2,6.5166666666666675,3.1,2,0,1
944433,2017-06-20,1.7791666666666666,1,34,2,20,1,0,0,0,0.0,3,0,1,1,7,2,2.6625,4.2,2,4,0
944433,2017-06-21,5.066666666666666,1,34,2,21,2,0,0,0,0.0,3,0,1,1,7,2,2.225,3.2291666666666665,2,4,0
944852,2017-06-15,3.1166666666666667,1,73,4,15,3,0,0,0,1.0,7,0,1,1,9,9,3.883333333333333,3.1166666666666667,2,0,4
944852,2017-06-16,3.95,1,73,4,16,4,0,0,1,1.0,7,0,1,1,9,9,3.883333333333333,2.583333333333333,2,0,6
944852,2017-06-17,4.5,1,73,4,17,5,1,0,1,1.0,7,0,1,1,9,9,6.95,3.6666666666666665,2,3,1
944852,2017-06-18,8.333333333333334,1,73,4,18,6,1,1,0,1.0,7,0,1,1,9,9,4.0,5.5458333333333325,2,4,4
944852,2017-06-19,4.883333333333334,1,73,4,19,0,0,1,0,1.0,7,0,1,1,9,9,3.5791666666666666,2.1125,2,0,6
944852,2017-06-20,0.6833333333333333,1,73,4,20,1,0,0,0,1.0,7,0,1,1,9,9,1.7833333333333334,3.25,2,4,0
944852,2017-06-21,4.2,1,73,4,21,2,0,0,0,1.0,7,0,1,1,9,9,2.433333333333333,2.1,2,0,6
945790,2017-06-15,0.9666666666666668,1,21,0,15,3,0,0,0,0.0,2,0,0,0,5,0,0.5666666666666667,0.55,0,2,2
945790,2017-06-16,4.35,1,21,0,16,4,0,0,1,0.0,2,0,0,0,5,0,0.43333333333333335,0.0,0,2,2
945790,2017-06-17,0.0,1,21,0,17,5,1,0,1,0.0,2,0,0,0,5,0,0.0,0.0,0,2,2
945790,2017-06-18,0.0,1,21,0,18,6,1,1,0,0.0,2,0,0,0,5,0,0.0,0.0,0,2,2
945790,2017-06-19,3.8666666666666663,1,21,0,19,0,0,1,0,0.0,2,0,0,0,5,0,0.5166666666666667,4.1,2,4,0
945790,2017-06-20,2.7,1,21,0,20,1,0,0,0,0.0,2,0,0,0,5,0,3.3666666666666667,0.9125,2,0,6
945790,2017-06-21,5.083333333333333,1,21,0,21,2,0,0,0,0.0,2,0,0,0,5,0,3.05,1.75,2,0,6
946120,2017-06-15,1.0833333333333333,1,34,3,15,3,0,0,0,0.0,3,0,1,1,8,3,1.4458333333333333,3.75,2,4,0
946120,2017-06-16,4.433333333333334,1,34,3,16,4,0,0,1,0.0,3,0,1,1,8,3,1.55,3.183333333333333,2,4,0
946120,2017-06-17,7.683333333333334,1,34,3,17,5,1,0,1,0.0,3,0,1,1,8,3,8.066666666666666,7.241666666666666,1,1,9
946120,2017-06-18,0.0,1,34,3,18,6,1,1,0,0.0,3,0,1,1,8,3,0.0,0.0,0,2,2
946120,2017-06-19,1.0625,1,34,3,19,0,0,1,0,0.0,3,0,1,1,8,3,4.329166666666667,5.729166666666668,2,3,4
946120,2017-06-20,4.8,1,34,3,20,1,0,0,0,0.0,3,0,1,1,8,3,2.095833333333333,2.45,2,4,0
946120,2017-06-21,1.45,1,34,3,21,2,0,0,0,0.0,3,0,1,1,8,3,3.9791666666666665,2.895833333333333,2,0,6
947116,2017-06-15,7.7125,1,48,0,15,3,0,0,0,1.0,4,1,2,1,5,5,6.75,5.65,1,3,1
947116,2017-06-16,8.0,1,48,0,16,4,0,0,1,1.0,4,1,2,1,5,5,5.633333333333334,7.1,1,3,3
947116,2017-06-17,5.9,1,48,0,17,5,1,0,1,1.0,4,1,2,1,5,5,7.0166666666666675,6.066666666666666,1,3,1
947116,2017-06-18,5.333333333333333,1,48,0,18,6,1,1,0,1.0,4,1,2,1,5,5,6.833333333333332,4.466666666666667,2,3,1
947116,2017-06-19,5.5,1,48,0,19,0,0,1,0,1.0,4,1,2,1,5,5,6.4,5.05,2,3,1
947116,2017-06-20,6.05,1,48,0,20,1,0,0,0,1.0,4,1,2,1,5,5,7.4833333333333325,7.05,1,3,9
947116,2017-06-21,4.783333333333333,1,48,0,21,2,0,0,0,1.0,4,1,2,1,5,5,8.429166666666667,6.25,1,3,9
947143,2017-06-15,7.9125,1,51,0,15,3,0,0,0,1.0,5,1,2,1,5,5,6.2625,6.9,1,3,1
947143,2017-06-16,4.316666666666666,1,51,0,16,4,0,0,1,1.0,5,1,2,1,5,5,6.583333333333332,6.15,1,3,1
947143,2017-06-17,7.5166666666666675,1,51,0,17,5,1,0,1,1.0,5,1,2,1,5,5,4.083333333333333,3.783333333333333,2,0,4
947143,2017-06-18,6.533333333333332,1,51,0,18,6,1,1,0,1.0,5,1,2,1,5,5,7.2,4.416666666666667,1,3,1
947143,2017-06-19,0.0,1,51,0,19,0,0,1,0,1.0,5,1,2,1,5,5,7.866666666666666,6.05,1,3,1
947143,2017-06-20,5.7,1,51,0,20,1,0,0,0,1.0,5,1,2,1,5,5,4.533333333333333,5.5,2,3,4
947143,2017-06-21,7.883333333333334,1,51,0,21,2,0,0,0,1.0,5,1,2,1,5,5,7.995833333333334,4.316666666666666,1,3,1
947224,2017-06-15,9.145833333333334,1,41,3,15,3,0,0,0,1.0,4,1,3,1,8,8,8.441666666666666,8.066666666666666,1,1,9
947224,2017-06-16,8.7625,1,41,3,16,4,0,0,1,1.0,4,1,3,1,8,8,7.533333333333332,8.683333333333334,1,1,3
947224,2017-06-17,9.529166666666667,1,41,3,17,5,1,0,1,1.0,4,1,3,1,8,8,8.8125,5.783333333333332,1,3,9
947224,2017-06-18,9.829166666666667,1,41,3,18,6,1,1,0,1.0,4,1,3,1,8,8,1.35,6.033333333333332,2,4,8
947224,2017-06-19,9.529166666666667,1,41,3,19,0,0,1,0,1.0,4,1,3,1,8,8,6.1625,8.466666666666667,1,3,3
947224,2017-06-20,0.0,1,41,3,20,1,0,0,0,1.0,4,1,3,1,8,8,8.495833333333334,5.595833333333332,1,3,9
947224,2017-06-21,8.645833333333334,1,41,3,21,2,0,0,0,1.0,4,1,3,1,8,8,8.579166666666667,8.133333333333333,1,1,9
947257,2017-06-15,2.066666666666667,1,20,4,15,3,0,0,0,0.0,2,1,2,1,9,4,3.8333333333333335,2.6,2,0,6
947257,2017-06-16,2.716666666666667,1,20,4,16,4,0,0,1,0.0,2,1,2,1,9,4,6.0166666666666675,4.733333333333333,2,3,1
947257,2017-06-17,8.345833333333333,1,20,4,17,5,1,0,1,0.0,2,1,2,1,9,4,8.029166666666667,8.025,1,1,9
947257,2017-06-18,9.545833333333333,1,20,4,18,6,1,1,0,0.0,2,1,2,1,9,4,8.608333333333333,9.645833333333334,1,1,7
947257,2017-06-19,6.7333333333333325,1,20,4,19,0,0,1,0,0.0,2,1,2,1,9,4,6.85,7.066666666666666,1,3,1
947257,2017-06-20,0.0,1,20,4,20,1,0,0,0,0.0,2,1,2,1,9,4,4.516666666666667,3.1,2,0,4
947257,2017-06-21,4.595833333333333,1,20,4,21,2,0,0,0,0.0,2,1,2,1,9,4,3.433333333333333,2.333333333333333,2,0,6
947260,2017-06-15,6.7666666666666675,1,20,0,15,3,0,0,0,0.0,2,1,2,0,5,0,10.233333333333333,0.0,2,0,5
947260,2017-06-16,9.633333333333333,1,20,0,16,4,0,0,1,0.0,2,1,2,0,5,0,9.15,6.55,1,1,9
947260,2017-06-17,0.0,1,20,0,17,5,1,0,1,0.0,2,1,2,0,5,0,0.0,0.0,0,2,2
947260,2017-06-18,0.0,1,20,0,18,6,1,1,0,0.0,2,1,2,0,5,0,0.0,0.0,0,2,2
947260,2017-06-19,10.033333333333333,1,20,0,19,0,0,1,0,0.0,2,1,2,0,5,0,8.65,6.883333333333334,1,1,9
947260,2017-06-20,6.966666666666668,1,20,0,20,1,0,0,0,0.0,2,1,2,0,5,0,5.95,9.05,1,1,3
947260,2017-06-21,6.5,1,20,0,21,2,0,0,0,0.0,2,1,2,0,5,0,7.166666666666668,8.945833333333333,1,1,3
947824,2017-06-15,3.845833333333333,1,31,2,15,3,0,0,0,0.0,3,0,1,0,7,2,2.45,5.45,2,4,4
947824,2017-06-16,0.9,1,31,2,16,4,0,0,1,0.0,3,0,1,0,7,2,3.025,5.283333333333333,2,4,4
947824,2017-06-17,0.0,1,31,2,17,5,1,0,1,0.0,3,0,1,0,7,2,0.0,0.0,0,2,2
947824,2017-06-18,0.0,1,31,2,18,6,1,1,0,0.0,3,0,1,0,7,2,0.0,0.0,0,2,2
947824,2017-06-19,5.029166666666667,1,31,2,19,0,0,1,0,0.0,3,0,1,0,7,2,5.65,5.716666666666668,2,3,1
947824,2017-06-20,3.095833333333333,1,31,2,20,1,0,0,0,0.0,3,0,1,0,7,2,5.583333333333332,3.683333333333333,2,0,4
947824,2017-06-21,2.283333333333333,1,31,2,21,2,0,0,0,0.0,3,0,1,0,7,2,4.25,4.416666666666667,2,4,4
948453,2017-06-15,2.783333333333333,0,44,0,15,3,0,0,0,1.0,4,0,0,0,0,5,1.65,2.745833333333333,2,4,0
948453,2017-06-16,1.2833333333333334,0,44,0,16,4,0,0,1,1.0,4,0,0,0,0,5,1.8333333333333333,3.033333333333333,2,4,0
948453,2017-06-17,0.0,0,44,0,17,5,1,0,1,1.0,4,0,0,0,0,5,0.0,0.0,0,2,2
948453,2017-06-18,0.0,0,44,0,18,6,1,1,0,1.0,4,0,0,0,0,5,0.0,0.0,0,2,2
